"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","356","0.506353383458647","19","-2.04913641799863","15","4981","7","4","0.7398375","0.0088125","0.0119113994627199","0.8980125","0.98","0.00140534029311383","0.88262043948014","4746.64712406702"
"1500","98","357","0.596654135338346","32","-2.35667655767294","22","4968","10","2","0.741175","0.00157499999999999","0.0021250042162782","0.784175","0.9825","0.00201288244766506","0.877304356857247","4718.97206859843"
"1500","98","358","0.496704260651629","18","-2.01392263381468","12","4982","5","1","0.879475","0.000568750000000007","0.000646692629125338","0.9076","0.9775","0.00100361300682457","0.959715391173192","4906.16999803266"
"1500","98","359","0.501441102756892","17","-1.96206183359988","17","4983","5","3","0.7846625","0.00143749999999998","0.00183199783346341","0.8244875","0.9775","0.00100341159943809","0.908039871466982","4721.99499639321"
"1500","98","360","0.544210526315789","33","-2.40368092167965","15","4967","8","11","0.8657125","0.000812499999999994","0.000938533289053807","0.9122125","0.9825","0.00161063015904973","0.947603468868463","4819.18335540323"
"1500","98","361","1.8271679197995","43","-2.00030200941567","22","4957","8","5","0.6245375","0.00438125","0.00701519124151873","0.6954125","0.97","0.00161387936251765","0.823450278377154","4552.33878100109"
"1500","98","362","0.311190476190476","22","-2.30985918014134","17","4978","11","4","0.7588875","0.00198750000000003","0.00261896526164949","0.8110875","0.9825","0.00220972278023303","0.889514202627616","4706.22080931609"
"1500","98","363","0.903822055137845","35","-2.25406046681142","19","4965","13","2","0.7767125","0.00231250000000005","0.00297729211258999","0.8515125","0.965","0.00261832829808661","0.913013929076105","4883.69146087074"
"1500","98","364","0.385413533834586","21","-2.22246352757993","12","4979","7","1","0.8702","0.000643750000000054","0.000739772466099809","0.898175","0.98","0.00140590480016067","0.952594081110705","4932.58725664179"
"1500","98","365","0.346641604010025","25","-2.3607257923476","23","4975","11","5","0.81065","0.000650000000000039","0.000801825695429642","0.83315","0.99","0.00221105527638191","0.911462728551336","4814.62594297404"
"1500","98","366","0.478696741854637","21","-2.14874200235036","12","4979","2","12","0.8612375","0.000981250000000045","0.00113934890201605","0.91225","0.9875","0.000401687085760193","0.940898284392469","4836.58838912806"
"1500","98","367","0.994624060150376","36","-2.2290365087017","14","4964","10","5","0.8113","0.00129999999999997","0.00160236657216809","0.8518","0.97","0.00201450443190975","0.910399850821812","4755.619635579"
"1500","98","368","0.842205513784461","34","-2.26515668705469","22","4966","8","9","0.7628","0.00154374999999995","0.00202379391714729","0.8107875","0.975","0.00161095449053564","0.893335969942654","4653.45189506295"
"1500","98","369","1.18451127819549","46","-2.32026432880133","23","4954","12","6","0.7667625","0.00113750000000001","0.00148351021339726","0.8017625","0.985","0.00242228502220428","0.891715426047196","4734.82039110835"
"1500","98","370","0.494035087719298","25","-2.26016124943623","20","4975","8","3","0.7845875","0.00136250000000004","0.00173658132458144","0.8244125","0.985","0.00160804020100503","0.901447927564873","4831.33333333333"
"1500","98","371","0.560526315789474","28","-2.29237015766383","15","4972","5","7","0.799375","0.00281874999999998","0.00352619233776385","0.888625","0.98","0.00100563153660499","0.914772430711415","4768.75035883919"
"1500","98","372","0.516779448621554","24","-2.21634239233902","12","4976","10","1","0.8262125","0.00265625000000003","0.0032149719351862","0.912425","0.9825","0.0020096463022508","0.927065482681622","4865.6775328452"
"1500","98","373","0.401817042606516","26","-2.34700686689951","12","4974","9","2","0.8887375","0.000431249999999994","0.00048523889224883","0.9123","0.9875","0.00180940892641737","0.955027950909208","4906.79463471053"
"1500","98","374","0.457631578947368","21","-2.16538975677149","12","4979","5","3","0.902775","0.000275000000000025","0.000304616321896403","0.917025","0.98","0.00100421771440048","0.96965525340571","4930.88038258782"
"1500","98","375","0.377669172932331","33","-2.49302464708008","21","4967","15","7","0.8422875","0.000481249999999989","0.000571360728967234","0.865225","0.985","0.00301993154821824","0.932899342555637","4846.32041694114"
"1500","98","376","0.553583959899749","39","-2.49100932498451","23","4961","17","10","0.7163375","0.00231250000000005","0.00322822691817761","0.7670375","0.99","0.00342672848216085","0.859711034394579","4717.60300473085"
"1500","98","377","0.555225563909774","23","-2.15790847964611","13","4977","5","5","0.8519625","0.000956249999999992","0.00112240855671463","0.8980875","0.975","0.00100462125778581","0.947630347373278","4830.76703579197"
"1500","98","378","0.20937343358396","24","-2.43348703098692","13","4976","13","4","0.917","0.000193749999999993","0.000211286804798247","0.9313625","0.9925","0.00261254019292604","0.965072640765336","4911.37879423963"
"1500","98","379","0.342593984962406","28","-2.42728508614308","18","4972","11","7","0.847","0.000600000000000045","0.000708382526564398","0.8746","0.98","0.00221238938053097","0.939858552116499","4894.50426039981"
"1500","98","380","0.516754385964912","25","-2.24466018530612","16","4975","6","2","0.754675","0.00211874999999995","0.00280749991718282","0.8023875","0.9825","0.00120603015075377","0.888202991120112","4655.04373734227"
"1500","98","381","0.40516290726817","26","-2.34479924359448","18","4974","8","10","0.837925","0.000700000000000034","0.000835396962735369","0.86995","0.98","0.00160836349014877","0.934900046975312","4821.16984837413"
"1500","98","382","0.287769423558897","22","-2.32766277863979","17","4978","8","6","0.8154","0.000893750000000026","0.001096087809664","0.8469875","0.99","0.00160707111289675","1","5000"
